interaction_id,user_id,user_type,place_id,place_name,source,split,pref_quiet,pref_light,pref_low_crowd,pref_privacy,pref_outlet,pref_distance,pref_thermal_air,pref_control,pref_comfort,pref_deepwork,general_place_type,general_task_type,general_social_mode,general_stay_duration,general_time_slot,general_distraction_noise,general_distraction_crowd,general_distraction_visual,general_distraction_temperature,general_distraction_outlet,general_distraction_distance,general_priority_quiet,general_priority_outlet,general_priority_distance,general_priority_comfort,general_priority_privacy,place_type,task_type,group_size,stay_duration,time_slot,day_type,distance_minutes,weather,indoor_outdoor,visit_frequency,place_quiet,place_light,place_low_crowd,place_low_visual_distraction,place_control,place_comfort,place_outlet,place_task_fit,place_temperature_air,place_seat_availability,quiet_match,light_match,crowd_match,privacy_match,outlet_match,thermal_air_match,control_match,comfort_match,deepwork_task_match,distance_penalty,task_place_fit_match,time_match,satisfaction_score,predicted_satisfaction_score
I0958,U096,quiet_deepwork,P090,coworking_space_06,synthetic,train,4,4,4,4,4,2,4,3,3,5,computer_lab,deep_study,mostly_solo,under_1h,evening,1,1,1,1,1,0,1,1,0,0,1,coworking_space,coding,solo,1_2h,evening,weekday,15.9,rainy,indoor,sometimes,3,4,3,4,4,4,4,4,4,3,12,16,12,16,16,16,12,12,4.5,4.0,20,1.0,67.5,67.33895759086889
I0959,U096,quiet_deepwork,P008,library_08,synthetic,train,4,4,4,4,4,2,4,3,3,5,computer_lab,deep_study,mostly_solo,under_1h,evening,1,1,1,1,1,0,1,1,0,0,1,library,deep_study,solo,over_4h,morning,weekend,7.7,clear,indoor,sometimes,5,5,4,4,2,3,4,4,4,4,20,20,16,16,16,16,6,9,5.0,1.9,20,0.0,62.8,73.99451245503039
I0960,U096,quiet_deepwork,P093,coworking_space_09,synthetic,train,4,4,4,4,4,2,4,3,3,5,computer_lab,deep_study,mostly_solo,under_1h,evening,1,1,1,1,1,0,1,1,0,0,1,coworking_space,online_class,2,1_2h,evening,weekend,13.7,clear,indoor,rarely,3,4,2,3,4,4,4,4,4,3,12,16,8,12,16,16,12,12,3.3,3.4,12,1.0,62.0,59.78733390923477
I0961,U097,balanced,P031,study_room_13,synthetic,train,4,4,3,4,3,4,5,4,5,5,cafe,report_writing,mostly_solo,2_4h,evening,1,0,1,1,0,1,1,0,1,1,1,study_room,meeting,5_plus,1_2h,morning,weekday,1.0,clear,indoor,often,5,4,4,4,4,4,4,4,5,4,20,16,12,16,12,25,16,20,1.0,0.5,12,0.0,87.4,82.26139676745603
I0962,U097,balanced,P059,home_05,synthetic,train,4,4,3,4,3,4,5,4,5,5,cafe,report_writing,mostly_solo,2_4h,evening,1,0,1,1,0,1,1,0,1,1,1,home,coding,solo,2_4h,evening,weekend,12.8,clear,indoor,sometimes,4,5,5,4,5,4,4,4,5,5,16,20,15,16,12,25,20,20,4.5,6.4,20,1.0,81.0,79.49067783242018
I0963,U097,balanced,P006,library_06,synthetic,train,4,4,3,4,3,4,5,4,5,5,cafe,report_writing,mostly_solo,2_4h,evening,1,0,1,1,0,1,1,0,1,1,1,library,coding,solo,2_4h,evening,weekend,16.8,cloudy,indoor,sometimes,4,4,4,5,2,3,4,4,5,4,16,16,12,20,12,25,8,15,4.5,8.4,20,1.0,60.9,71.38432398146652
I0964,U097,balanced,P057,home_03,synthetic,train,4,4,3,4,3,4,5,4,5,5,cafe,report_writing,mostly_solo,2_4h,evening,1,0,1,1,0,1,1,0,1,1,1,home,light_reading,solo,1_2h,early_morning,weekday,4.8,clear,indoor,sometimes,3,4,4,4,5,4,5,4,5,4,12,16,12,16,15,25,20,20,2.3,2.4,12,0.0,79.0,76.30886818742556
I0965,U097,balanced,P043,cafe_07,synthetic,train,4,4,3,4,3,4,5,4,5,5,cafe,report_writing,mostly_solo,2_4h,evening,1,0,1,1,0,1,1,0,1,1,1,cafe,report_writing,solo,over_4h,evening,weekday,1.0,hot,indoor,often,2,5,3,3,2,4,3,4,3,3,8,20,9,12,9,15,8,20,4.3,0.5,20,1.0,65.5,65.76347999381763
I0966,U097,balanced,P054,cafe_18,synthetic,train,4,4,3,4,3,4,5,4,5,5,cafe,report_writing,mostly_solo,2_4h,evening,1,0,1,1,0,1,1,0,1,1,1,cafe,deep_study,solo,1_2h,evening,weekend,10.9,clear,indoor,sometimes,3,5,2,3,2,3,3,3,4,3,12,20,6,12,9,20,8,15,5.0,5.5,15,1.0,64.9,60.860444170707055
I0967,U097,balanced,P108,dorm_lounge_12,synthetic,train,4,4,3,4,3,4,5,4,5,5,cafe,report_writing,mostly_solo,2_4h,evening,1,0,1,1,0,1,1,0,1,1,1,dorm_lounge,coding,solo,over_4h,afternoon,weekend,6.5,clear,indoor,sometimes,2,4,3,3,3,3,3,3,3,3,8,16,9,12,9,15,12,15,4.5,3.2,15,0.5,65.7,60.282014076107174
I0968,U097,balanced,P083,computer_lab_09,synthetic,train,4,4,3,4,3,4,5,4,5,5,cafe,report_writing,mostly_solo,2_4h,evening,1,0,1,1,0,1,1,0,1,1,1,computer_lab,coding,solo,1_2h,late_night,weekday,2.0,clear,indoor,sometimes,4,4,3,3,4,3,5,5,4,3,16,16,9,12,15,20,16,15,4.5,1.0,25,0.5,76.2,75.87868580061223
I0969,U097,balanced,P015,library_15,synthetic,train,4,4,3,4,3,4,5,4,5,5,cafe,report_writing,mostly_solo,2_4h,evening,1,0,1,1,0,1,1,0,1,1,1,library,coding,solo,2_4h,evening,weekend,13.6,clear,indoor,sometimes,4,4,4,5,2,4,3,4,4,4,16,16,12,20,9,20,8,20,4.5,6.8,20,1.0,62.6,72.26118385213107
I0970,U097,balanced,P035,study_room_17,synthetic,train,4,4,3,4,3,4,5,4,5,5,cafe,report_writing,mostly_solo,2_4h,evening,1,0,1,1,0,1,1,0,1,1,1,study_room,light_reading,solo,1_2h,evening,weekday,2.6,cloudy,indoor,often,4,4,4,4,3,4,5,4,4,3,16,16,12,16,15,20,12,20,2.3,1.3,12,1.0,67.1,74.74283673713325
I0971,U098,balanced,P010,library_10,synthetic,train,4,4,4,4,4,4,4,3,4,3,study_room,online_class,mixed,under_1h,afternoon,1,1,1,1,1,1,1,1,1,1,1,library,report_writing,solo,1_2h,morning,weekday,3.7,clear,indoor,sometimes,5,5,4,4,3,4,4,4,4,5,20,20,16,16,16,16,9,16,2.6,1.9,12,0.5,80.1,75.38055602955609
I0972,U098,balanced,P016,library_16,synthetic,train,4,4,4,4,4,4,4,3,4,3,study_room,online_class,mixed,under_1h,afternoon,1,1,1,1,1,1,1,1,1,1,1,library,online_class,solo,2_4h,afternoon,weekday,14.3,clear,indoor,sometimes,5,4,3,5,3,4,3,3,4,4,20,16,12,20,12,16,9,16,2.0,7.2,9,1.0,74.0,67.32181833981389
I0973,U098,balanced,P036,study_room_18,synthetic,train,4,4,4,4,4,4,4,3,4,3,study_room,online_class,mixed,under_1h,afternoon,1,1,1,1,1,1,1,1,1,1,1,study_room,coding,solo,2_4h,afternoon,weekday,10.2,clear,indoor,rarely,5,4,4,4,4,4,5,4,4,4,20,16,16,16,20,16,12,16,2.7,5.1,12,1.0,59.2,70.74300988551431
I0974,U098,balanced,P031,study_room_13,synthetic,train,4,4,4,4,4,4,4,3,4,3,study_room,online_class,mixed,under_1h,afternoon,1,1,1,1,1,1,1,1,1,1,1,study_room,deep_study,5_plus,2_4h,afternoon,weekday,2.7,cloudy,indoor,first_time,5,4,4,4,4,4,4,5,5,4,20,16,16,16,16,20,12,16,3.0,1.4,15,1.0,70.4,71.5140741371807
I0975,U098,balanced,P068,classroom_06,synthetic,train,4,4,4,4,4,4,4,3,4,3,study_room,online_class,mixed,under_1h,afternoon,1,1,1,1,1,1,1,1,1,1,1,classroom,deep_study,solo,over_4h,afternoon,weekend,10.5,clear,indoor,sometimes,3,4,3,3,2,3,3,4,2,4,12,16,12,12,12,8,6,12,3.0,5.3,12,1.0,59.4,57.20851336775431
I0976,U098,balanced,P024,study_room_06,synthetic,train,4,4,4,4,4,4,4,3,4,3,study_room,online_class,mixed,under_1h,afternoon,1,1,1,1,1,1,1,1,1,1,1,study_room,report_writing,solo,2_4h,afternoon,weekday,5.7,clear,indoor,sometimes,4,4,3,4,3,4,4,4,4,3,16,16,12,16,16,16,9,16,2.6,2.9,12,1.0,60.4,68.8774052448924
I0977,U098,balanced,P041,cafe_05,synthetic,train,4,4,4,4,4,4,4,3,4,3,study_room,online_class,mixed,under_1h,afternoon,1,1,1,1,1,1,1,1,1,1,1,cafe,coding,3_4,2_4h,early_morning,weekday,8.2,cloudy,indoor,first_time,2,4,2,3,2,4,4,4,4,3,8,16,8,12,16,16,6,16,2.7,4.1,12,0.0,62.3,54.11527052897855
I0978,U098,balanced,P024,study_room_06,synthetic,train,4,4,4,4,4,4,4,3,4,3,study_room,online_class,mixed,under_1h,afternoon,1,1,1,1,1,1,1,1,1,1,1,study_room,light_reading,solo,1_2h,late_night,weekday,1.0,cloudy,indoor,sometimes,4,4,3,4,3,4,4,3,4,3,16,16,12,16,16,16,9,16,1.4,0.5,9,0.0,64.1,66.53985081208972
I0979,U098,balanced,P022,study_room_04,synthetic,train,4,4,4,4,4,4,4,3,4,3,study_room,online_class,mixed,under_1h,afternoon,1,1,1,1,1,1,1,1,1,1,1,study_room,light_reading,solo,1_2h,evening,weekday,13.4,clear,indoor,often,4,5,3,4,5,3,4,5,4,4,16,20,12,16,16,16,15,12,1.4,6.7,15,0.5,69.7,68.70343220661795
I0980,U098,balanced,P109,outdoor_01,synthetic,train,4,4,4,4,4,4,4,3,4,3,study_room,online_class,mixed,under_1h,afternoon,1,1,1,1,1,1,1,1,1,1,1,outdoor,report_writing,solo,under_1h,late_night,weekday,14.3,clear,outdoor,sometimes,2,5,3,3,2,3,1,2,3,3,8,20,12,12,4,12,6,12,2.6,7.2,6,0.0,50.3,47.99290691822781
I0981,U099,social_collaborative,P021,study_room_03,synthetic,train,3,4,2,3,4,3,3,4,5,2,cafe,coding,mostly_group,2_4h,evening,0,0,0,0,1,0,0,1,0,1,0,study_room,team_project,5_plus,under_1h,afternoon,weekday,20.5,clear,indoor,sometimes,5,4,4,4,3,4,4,4,4,2,15,16,8,12,16,12,12,20,0.5,7.7,12,0.5,54.3,65.43223745155828
I0982,U099,social_collaborative,P031,study_room_13,synthetic,train,3,4,2,3,4,3,3,4,5,2,cafe,coding,mostly_group,2_4h,evening,0,0,0,0,1,0,0,1,0,1,0,study_room,meeting,3_4,1_2h,afternoon,weekend,1.1,cold,indoor,often,5,4,4,4,4,4,4,5,5,4,15,16,8,12,16,15,16,20,0.4,0.4,15,0.5,84.0,73.43958530565143
I0983,U099,social_collaborative,P045,cafe_09,synthetic,train,3,4,2,3,4,3,3,4,5,2,cafe,coding,mostly_group,2_4h,evening,0,0,0,0,1,0,0,1,0,1,0,cafe,team_project,3_4,under_1h,late_night,weekend,9.6,cold,indoor,sometimes,2,3,2,2,3,3,3,4,3,3,6,12,4,6,12,9,12,15,0.5,3.6,12,0.5,56.8,53.96151203024509
I0984,U099,social_collaborative,P039,cafe_03,synthetic,train,3,4,2,3,4,3,3,4,5,2,cafe,coding,mostly_group,2_4h,evening,0,0,0,0,1,0,0,1,0,1,0,cafe,online_class,solo,1_2h,afternoon,weekday,6.4,clear,indoor,rarely,3,4,2,3,2,4,3,3,4,4,9,16,4,9,12,12,8,20,1.3,2.4,9,0.5,51.4,55.013003114572065
I0985,U099,social_collaborative,P079,computer_lab_05,synthetic,train,3,4,2,3,4,3,3,4,5,2,cafe,coding,mostly_group,2_4h,evening,0,0,0,0,1,0,0,1,0,1,0,computer_lab,online_class,solo,1_2h,evening,weekend,4.4,clear,indoor,often,4,4,3,3,3,4,5,4,4,3,12,16,6,9,20,12,12,20,1.3,1.6,12,1.0,62.4,66.79540407852816
I0986,U099,social_collaborative,P046,cafe_10,synthetic,train,3,4,2,3,4,3,3,4,5,2,cafe,coding,mostly_group,2_4h,evening,0,0,0,0,1,0,0,1,0,1,0,cafe,team_project,5_plus,2_4h,early_morning,weekday,10.8,rainy,indoor,sometimes,3,4,2,3,2,4,3,4,3,3,9,16,4,9,12,9,8,20,0.5,4.0,12,0.0,53.9,57.50722743979747
I0987,U099,social_collaborative,P036,study_room_18,synthetic,train,3,4,2,3,4,3,3,4,5,2,cafe,coding,mostly_group,2_4h,evening,0,0,0,0,1,0,0,1,0,1,0,study_room,report_writing,solo,1_2h,evening,weekday,8.5,cloudy,indoor,often,5,4,4,4,4,4,5,5,4,4,15,16,8,12,20,12,16,20,1.7,3.2,10,1.0,57.7,69.12310739602833
I0988,U099,social_collaborative,P038,cafe_02,synthetic,train,3,4,2,3,4,3,3,4,5,2,cafe,coding,mostly_group,2_4h,evening,0,0,0,0,1,0,0,1,0,1,0,cafe,team_project,3_4,2_4h,evening,weekday,22.6,cloudy,indoor,sometimes,2,4,3,2,2,4,3,4,3,3,6,16,6,6,12,9,8,20,0.5,8.5,12,1.0,57.7,54.66165612548555
I0989,U099,social_collaborative,P056,home_02,synthetic,train,3,4,2,3,4,3,3,4,5,2,cafe,coding,mostly_group,2_4h,evening,0,0,0,0,1,0,0,1,0,1,0,home,coding,solo,2_4h,early_morning,weekday,8.0,clear,indoor,often,4,3,5,4,5,4,5,5,5,5,12,12,10,12,20,15,20,20,1.8,3.0,10,0.0,76.0,70.49089651762588
I0990,U099,social_collaborative,P047,cafe_11,synthetic,train,3,4,2,3,4,3,3,4,5,2,cafe,coding,mostly_group,2_4h,evening,0,0,0,0,1,0,0,1,0,1,0,cafe,team_project,2,1_2h,evening,weekend,10.3,cold,indoor,sometimes,3,4,3,3,2,4,3,4,4,3,9,16,6,9,12,12,8,20,0.5,3.9,12,1.0,47.4,58.29994673058232
I0991,U100,quiet_deepwork,P017,library_17,synthetic,train,5,4,4,5,4,4,4,3,4,4,library,team_project,mostly_solo,2_4h,evening,1,1,1,1,1,1,1,1,1,1,1,library,report_writing,solo,1_2h,morning,weekend,8.3,clear,indoor,sometimes,5,4,4,5,3,3,4,4,5,4,25,16,16,25,16,20,9,12,3.4,4.2,16,0.0,80.6,78.9292618430955
I0992,U100,quiet_deepwork,P090,coworking_space_06,synthetic,train,5,4,4,5,4,4,4,3,4,4,library,team_project,mostly_solo,2_4h,evening,1,1,1,1,1,1,1,1,1,1,1,coworking_space,coding,solo,1_2h,afternoon,weekday,14.8,rainy,indoor,sometimes,3,4,3,4,4,4,4,4,4,3,15,16,12,20,16,16,12,16,3.6,7.4,16,0.5,59.3,66.46884764267729
I0993,U100,quiet_deepwork,P018,library_18,synthetic,train,5,4,4,5,4,4,4,3,4,4,library,team_project,mostly_solo,2_4h,evening,1,1,1,1,1,1,1,1,1,1,1,library,online_class,solo,1_2h,evening,weekday,14.4,cloudy,indoor,sometimes,5,4,3,4,3,3,4,3,4,3,25,16,12,20,16,16,9,12,2.6,7.2,9,1.0,63.4,69.11998310530214
I0994,U100,quiet_deepwork,P035,study_room_17,synthetic,train,5,4,4,5,4,4,4,3,4,4,library,team_project,mostly_solo,2_4h,evening,1,1,1,1,1,1,1,1,1,1,1,study_room,coding,solo,2_4h,evening,weekday,6.7,cloudy,indoor,rarely,4,4,4,4,3,4,5,4,4,3,20,16,16,20,20,16,9,16,3.6,3.4,16,1.0,71.9,73.35466321964253
I0995,U100,quiet_deepwork,P028,study_room_10,synthetic,train,5,4,4,5,4,4,4,3,4,4,library,team_project,mostly_solo,2_4h,evening,1,1,1,1,1,1,1,1,1,1,1,study_room,online_class,solo,2_4h,late_night,weekday,16.3,cold,indoor,first_time,4,4,3,3,4,4,5,4,4,3,20,16,12,15,20,16,12,16,2.6,8.2,12,0.5,58.7,66.44016761456189
I0996,U100,quiet_deepwork,P081,computer_lab_07,synthetic,train,5,4,4,5,4,4,4,3,4,4,library,team_project,mostly_solo,2_4h,evening,1,1,1,1,1,1,1,1,1,1,1,computer_lab,online_class,solo,2_4h,evening,weekday,6.8,clear,indoor,sometimes,4,4,2,3,3,3,4,4,4,3,20,16,8,15,16,16,9,12,2.6,3.4,12,1.0,63.5,68.88141693237226
I0997,U100,quiet_deepwork,P023,study_room_05,synthetic,train,5,4,4,5,4,4,4,3,4,4,library,team_project,mostly_solo,2_4h,evening,1,1,1,1,1,1,1,1,1,1,1,study_room,coding,solo,2_4h,morning,weekday,15.0,cold,indoor,rarely,5,4,3,4,4,4,3,5,4,4,25,16,12,20,12,16,12,16,3.6,7.5,20,0.0,71.5,72.28198478578315
I0998,U100,quiet_deepwork,P063,classroom_01,synthetic,train,5,4,4,5,4,4,4,3,4,4,library,team_project,mostly_solo,2_4h,evening,1,1,1,1,1,1,1,1,1,1,1,classroom,report_writing,solo,2_4h,evening,weekday,9.8,clear,indoor,first_time,3,4,3,3,2,3,3,4,3,3,15,16,12,15,12,12,6,12,3.4,4.9,16,1.0,66.3,61.586355832432425
I0999,U100,quiet_deepwork,P108,dorm_lounge_12,synthetic,train,5,4,4,5,4,4,4,3,4,4,library,team_project,mostly_solo,2_4h,evening,1,1,1,1,1,1,1,1,1,1,1,dorm_lounge,light_reading,solo,2_4h,afternoon,weekday,11.3,hot,indoor,often,2,4,3,3,3,3,3,4,3,3,10,16,12,15,12,12,9,12,1.8,5.7,12,0.5,54.5,58.58130283567106
I1000,U100,quiet_deepwork,P036,study_room_18,synthetic,train,5,4,4,5,4,4,4,3,4,4,library,team_project,mostly_solo,2_4h,evening,1,1,1,1,1,1,1,1,1,1,1,study_room,report_writing,solo,2_4h,early_morning,weekday,18.1,clear,indoor,sometimes,5,4,4,4,4,4,5,4,4,4,25,16,16,20,20,16,12,16,3.4,9.0,16,0.0,78.3,75.97483543967036
I1001,U101,comfort_oriented,P001,library_01,synthetic,train,4,4,4,3,5,3,5,5,5,4,library,light_reading,mostly_solo,under_1h,afternoon,1,1,0,1,1,0,1,1,0,1,0,library,report_writing,2,over_4h,early_morning,weekday,7.5,clear,indoor,sometimes,5,4,4,5,2,3,4,4,4,4,20,16,16,15,20,20,10,15,3.4,2.8,16,0.0,72.5,71.73574096825791
I1002,U101,comfort_oriented,P047,cafe_11,synthetic,train,4,4,4,3,5,3,5,5,5,4,library,light_reading,mostly_solo,under_1h,afternoon,1,1,0,1,1,0,1,1,0,1,0,cafe,coding,solo,over_4h,afternoon,weekday,8.9,rainy,indoor,rarely,3,4,3,3,2,4,3,4,4,3,12,16,12,9,15,20,10,20,3.6,3.3,16,1.0,68.3,64.31261507781058
I1003,U101,comfort_oriented,P097,dorm_lounge_01,synthetic,train,4,4,4,3,5,3,5,5,5,4,library,light_reading,mostly_solo,under_1h,afternoon,1,1,0,1,1,0,1,1,0,1,0,dorm_lounge,report_writing,solo,1_2h,afternoon,weekday,9.1,clear,indoor,sometimes,3,3,3,2,3,4,5,3,4,2,12,12,12,6,25,20,15,20,3.4,3.4,12,1.0,57.7,67.68570056981004
I1004,U101,comfort_oriented,P047,cafe_11,synthetic,train,4,4,4,3,5,3,5,5,5,4,library,light_reading,mostly_solo,under_1h,afternoon,1,1,0,1,1,0,1,1,0,1,0,cafe,report_writing,solo,2_4h,morning,weekend,9.0,clear,indoor,often,3,4,3,3,2,4,3,4,4,3,12,16,12,9,15,20,10,20,3.4,3.4,16,0.5,77.5,68.60168465044714
I1005,U101,comfort_oriented,P037,cafe_01,synthetic,train,4,4,4,3,5,3,5,5,5,4,library,light_reading,mostly_solo,under_1h,afternoon,1,1,0,1,1,0,1,1,0,1,0,cafe,coding,solo,2_4h,afternoon,weekday,15.1,rainy,indoor,sometimes,3,4,2,2,2,4,3,4,4,4,12,16,8,6,15,20,10,20,3.6,5.7,16,1.0,66.1,63.417333733943465
I1006,U101,comfort_oriented,P024,study_room_06,synthetic,train,4,4,4,3,5,3,5,5,5,4,library,light_reading,mostly_solo,under_1h,afternoon,1,1,0,1,1,0,1,1,0,1,0,study_room,online_class,2,1_2h,morning,weekend,7.4,cloudy,indoor,often,4,4,3,4,3,4,4,4,4,3,16,16,12,12,20,20,15,20,2.6,2.8,12,0.5,68.5,69.8586204232792
I1007,U101,comfort_oriented,P086,coworking_space_02,synthetic,train,4,4,4,3,5,3,5,5,5,4,library,light_reading,mostly_solo,under_1h,afternoon,1,1,0,1,1,0,1,1,0,1,0,coworking_space,report_writing,solo,over_4h,afternoon,weekend,16.5,hot,indoor,often,3,4,4,4,5,3,4,4,4,4,12,16,16,12,20,20,25,15,3.4,6.2,16,1.0,77.1,70.26332397381628
I1008,U101,comfort_oriented,P092,coworking_space_08,synthetic,train,4,4,4,3,5,3,5,5,5,4,library,light_reading,mostly_solo,under_1h,afternoon,1,1,0,1,1,0,1,1,0,1,0,coworking_space,report_writing,solo,over_4h,early_morning,weekday,2.1,clear,indoor,often,2,4,3,4,3,4,4,4,4,3,8,16,12,12,20,20,15,20,3.4,0.8,16,0.0,64.3,70.41951303988131
I1009,U101,comfort_oriented,P068,classroom_06,synthetic,train,4,4,4,3,5,3,5,5,5,4,library,light_reading,mostly_solo,under_1h,afternoon,1,1,0,1,1,0,1,1,0,1,0,classroom,online_class,solo,1_2h,evening,weekday,14.4,clear,indoor,often,3,4,3,3,2,3,3,4,2,4,12,16,12,9,15,10,10,15,2.6,5.4,12,0.5,65.0,61.11086238814462
I1010,U101,comfort_oriented,P076,computer_lab_02,synthetic,train,4,4,4,3,5,3,5,5,5,4,library,light_reading,mostly_solo,under_1h,afternoon,1,1,0,1,1,0,1,1,0,1,0,computer_lab,deep_study,solo,2_4h,afternoon,weekend,15.1,clear,indoor,sometimes,3,5,3,4,4,3,4,3,3,4,12,20,12,12,20,15,20,15,4.0,5.7,12,1.0,69.2,67.38307917135185
I1011,U102,convenience_oriented,P079,computer_lab_05,synthetic,train,3,4,3,4,5,5,4,3,4,3,classroom,online_class,mixed,2_4h,afternoon,0,0,1,1,1,1,0,1,1,1,1,computer_lab,report_writing,solo,over_4h,afternoon,weekday,11.1,cloudy,indoor,often,4,4,3,3,3,4,5,4,4,3,12,16,9,12,25,16,9,16,2.6,6.9,12,1.0,57.2,66.19034473848816
I1012,U102,convenience_oriented,P098,dorm_lounge_02,synthetic,train,3,4,3,4,5,5,4,3,4,3,classroom,online_class,mixed,2_4h,afternoon,0,0,1,1,1,1,0,1,1,1,1,dorm_lounge,team_project,3_4,1_2h,afternoon,weekend,11.3,cloudy,indoor,sometimes,3,4,3,2,3,4,4,4,4,3,9,16,9,8,20,16,9,16,0.8,7.0,12,1.0,64.2,63.307748855286
I1013,U102,convenience_oriented,P001,library_01,synthetic,train,3,4,3,4,5,5,4,3,4,3,classroom,online_class,mixed,2_4h,afternoon,0,0,1,1,1,1,0,1,1,1,1,library,report_writing,solo,2_4h,afternoon,weekday,10.4,hot,indoor,sometimes,5,4,4,5,2,3,4,5,4,4,15,16,12,20,20,16,6,12,2.6,6.5,15,1.0,57.6,68.31398392460407
I1014,U102,convenience_oriented,P083,computer_lab_09,synthetic,train,3,4,3,4,5,5,4,3,4,3,classroom,online_class,mixed,2_4h,afternoon,0,0,1,1,1,1,0,1,1,1,1,computer_lab,light_reading,solo,under_1h,late_night,weekday,1.0,cold,indoor,rarely,4,4,3,3,4,3,5,3,4,3,12,16,9,12,25,16,12,12,1.4,0.6,9,0.0,69.8,65.27956163463517
I1015,U102,convenience_oriented,P115,outdoor_07,synthetic,train,3,4,3,4,5,5,4,3,4,3,classroom,online_class,mixed,2_4h,afternoon,0,0,1,1,1,1,0,1,1,1,1,outdoor,team_project,3_4,2_4h,morning,weekend,18.3,clear,outdoor,often,3,4,3,3,1,3,1,3,2,3,9,16,9,12,5,8,3,12,0.8,11.4,9,0.5,52.8,49.52039403953435
I1016,U102,convenience_oriented,P053,cafe_17,synthetic,train,3,4,3,4,5,5,4,3,4,3,classroom,online_class,mixed,2_4h,afternoon,0,0,1,1,1,1,0,1,1,1,1,cafe,online_class,solo,over_4h,afternoon,weekday,17.6,clear,indoor,often,3,4,2,2,2,3,3,3,3,3,9,16,6,8,15,12,6,12,2.0,11.0,9,1.0,52.0,50.85317991547076
I1017,U102,convenience_oriented,P089,coworking_space_05,synthetic,train,3,4,3,4,5,5,4,3,4,3,classroom,online_class,mixed,2_4h,afternoon,0,0,1,1,1,1,0,1,1,1,1,coworking_space,light_reading,2,under_1h,afternoon,weekday,14.6,cloudy,indoor,rarely,3,5,4,3,4,4,5,3,4,3,9,20,12,12,25,16,12,16,1.4,9.1,9,1.0,57.3,57.460436262836105
I1018,U102,convenience_oriented,P086,coworking_space_02,synthetic,train,3,4,3,4,5,5,4,3,4,3,classroom,online_class,mixed,2_4h,afternoon,0,0,1,1,1,1,0,1,1,1,1,coworking_space,light_reading,solo,1_2h,morning,weekday,20.1,clear,indoor,first_time,3,4,4,4,5,3,4,4,4,4,9,16,12,16,20,16,15,12,1.4,12.5,12,0.5,58.5,58.177301208571436
I1019,U102,convenience_oriented,P003,library_03,synthetic,train,3,4,3,4,5,5,4,3,4,3,classroom,online_class,mixed,2_4h,afternoon,0,0,1,1,1,1,0,1,1,1,1,library,report_writing,solo,2_4h,afternoon,weekday,1.0,rainy,indoor,often,5,3,4,5,3,3,4,4,4,4,15,12,12,20,20,16,9,12,2.6,0.6,12,1.0,79.5,72.95822128472922
I1020,U102,convenience_oriented,P101,dorm_lounge_05,synthetic,train,3,4,3,4,5,5,4,3,4,3,classroom,online_class,mixed,2_4h,afternoon,0,0,1,1,1,1,0,1,1,1,1,dorm_lounge,light_reading,solo,1_2h,evening,weekday,10.5,cloudy,indoor,often,3,4,2,2,3,4,4,3,4,3,9,16,6,8,20,16,9,16,1.4,6.6,9,0.5,56.8,58.14118440457361
I1021,U103,quiet_deepwork,P035,study_room_17,synthetic,train,5,4,3,4,4,3,4,4,4,4,library,coding,mostly_solo,2_4h,evening,1,0,1,1,1,0,1,1,0,1,1,study_room,light_reading,solo,2_4h,morning,weekend,1.0,clear,indoor,often,4,4,4,4,3,4,5,3,4,3,20,16,12,16,20,16,12,16,1.8,0.4,9,0.0,61.5,73.69615743069201
I1022,U103,quiet_deepwork,P079,computer_lab_05,synthetic,train,5,4,3,4,4,3,4,4,4,4,library,coding,mostly_solo,2_4h,evening,1,0,1,1,1,0,1,1,0,1,1,computer_lab,coding,solo,2_4h,evening,weekend,1.0,hot,indoor,first_time,4,4,3,3,3,4,5,4,4,3,20,16,9,12,20,16,12,16,3.6,0.4,16,1.0,78.0,70.27057947529819
I1023,U103,quiet_deepwork,P016,library_16,synthetic,train,5,4,3,4,4,3,4,4,4,4,library,coding,mostly_solo,2_4h,evening,1,0,1,1,1,0,1,1,0,1,1,library,coding,solo,under_1h,afternoon,weekday,8.3,cloudy,indoor,sometimes,5,4,3,5,3,4,3,3,4,4,25,16,9,20,12,16,12,16,3.6,3.1,12,0.5,79.8,72.35693443532654
I1024,U103,quiet_deepwork,P080,computer_lab_06,synthetic,train,5,4,3,4,4,3,4,4,4,4,library,coding,mostly_solo,2_4h,evening,1,0,1,1,1,0,1,1,0,1,1,computer_lab,coding,solo,over_4h,afternoon,weekday,7.3,clear,indoor,sometimes,4,4,4,3,3,4,4,5,4,3,20,16,12,12,16,16,12,16,3.6,2.7,20,0.5,81.0,73.7315385774815
I1025,U103,quiet_deepwork,P059,home_05,synthetic,train,5,4,3,4,4,3,4,4,4,4,library,coding,mostly_solo,2_4h,evening,1,0,1,1,1,0,1,1,0,1,1,home,report_writing,3_4,2_4h,morning,weekday,7.4,cloudy,indoor,rarely,4,5,5,4,5,4,4,4,5,5,20,20,15,16,16,20,20,16,3.4,2.8,16,0.0,73.0,76.34963016853109
